,start,end,type
5089,Saint-Rémy-de-Provence,L’Isle-sur-la-Sorgue Gezisi,HAS_ACTIVITY
5090,Saint-Rémy-de-Provence,Roussillon Gezisi,HAS_ACTIVITY
5091,Saint-Rémy-de-Provence,Saint-Rémy-de-Provence Gezisi,HAS_ACTIVITY
5092,Saint-Rémy-de-Provence,Tadao Ando Café Restaurant,HAS_RESTAURANT
5093,Salzburg,Adolf Hitler’in Kartal Yuvası,HAS_ACTIVITY
5094,Salzburg,Atlı Kızak Turu (St Wolfgang),HAS_ACTIVITY
5095,Salzburg,Cafe Sacher Salzburg,HAS_RESTAURANT
5096,Salzburg,Grassl Likör Fabrikası,HAS_ACTIVITY
5097,Salzburg,Hallstatt Gezisi,HAS_ACTIVITY
5098,Salzburg,Hotel Bristol,HAS_HOTEL
5099,Salzburg,Hotel Goldener Hirsch,HAS_HOTEL
5100,Salzburg,Mirabel Sarayı ve Bahçesi,HAS_ACTIVITY
5101,Salzburg,Mozart’ın Evi,HAS_ACTIVITY
5102,Salzburg,Noel Pazarları,HAS_ACTIVITY
5103,Salzburg,Radisson Blu Hotel Altstadt,HAS_HOTEL
5104,Salzburg,Residenzplatz & DomQuartier,HAS_ACTIVITY
5105,Salzburg,Restaurant Blaue Gans Salzburg Gasthaus,HAS_RESTAURANT
5106,Salzburg,Salzberg Dağı & Tuz Madeni Ziyareti,HAS_ACTIVITY
5107,Salzburg,Salzbergwerk Berchtesgaden,HAS_ACTIVITY
5108,Salzburg,Salzburg Kalesi,HAS_ACTIVITY
5109,San Casciano Val di Pesa,Chianti bölgesinde üzüm bağları ve köyler,HAS_ACTIVITY
5110,San Casciano Val di Pesa,Floransa çevresinde geziler,HAS_ACTIVITY
5111,San Casciano Val di Pesa,San Casciano Val di Pesa kasabası ziyareti,HAS_ACTIVITY
5112,San Gimignano,Antico Ristorante Paoli 1827,HAS_RESTAURANT
5113,San Gimignano,Antinori nel Chianti Classico Şaraphanesi,HAS_ACTIVITY
5114,San Gimignano,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY
5115,San Gimignano,Borgo Santo Pietro,HAS_HOTEL
5116,San Gimignano,Buca Lapi,HAS_RESTAURANT
5117,San Gimignano,Buca Mario,HAS_RESTAURANT
5118,San Gimignano,Cortona Tarihi Sokaklar,HAS_ACTIVITY
5119,San Gimignano,Hotel Cerretani Firenze – Mgallery,HAS_HOTEL
5120,San Gimignano,Montalcino’da şarap tadımı,HAS_ACTIVITY
5121,San Gimignano,Montepulciano şarap bağları turu,HAS_ACTIVITY
5122,San Gimignano,Montepulciano şarap bağları ve kasaba gezisi,HAS_ACTIVITY
5123,San Gimignano,Orvieto Katedrali,HAS_ACTIVITY
5124,San Gimignano,Orvieto Yer Altı Tünelleri,HAS_ACTIVITY
5125,San Gimignano,Osteria delle Tre Panche,HAS_RESTAURANT
5126,San Gimignano,Palazzo Vecchio,HAS_ACTIVITY
5127,San Gimignano,Piazza della Signoria,HAS_ACTIVITY
5128,San Gimignano,Pienza kasabası ziyareti,HAS_ACTIVITY
5129,San Gimignano,Ristorante Storico Sabatini,HAS_RESTAURANT
5130,San Gimignano,San Gimignano UNESCO Dünya Mirası,HAS_ACTIVITY
5131,San Gimignano,San Gimignano gezisi,HAS_ACTIVITY
5132,San Gimignano,San Gimignano kasabası gezisi,HAS_ACTIVITY
5133,San Gimignano,Santa Maria del Fiore Katedrali,HAS_ACTIVITY
5134,San Gimignano,Siena Şehir Merkezi,HAS_ACTIVITY
5135,San Gimignano,Siena şehir turu,HAS_ACTIVITY
5136,San Gimignano,The Mall Firenze outlet gezisi,HAS_ACTIVITY
5137,San Gimignano,Uffizi Galerisi,HAS_ACTIVITY
5138,San Gimignano,Vaftizhane (Battistero di San Giovanni),HAS_ACTIVITY
5139,San Sebastian,Biarritz Gezisi,HAS_ACTIVITY
5140,San Sebastian,Cafe Iruña,HAS_RESTAURANT
5141,San Sebastian,Elkano Restaurant,HAS_RESTAURANT
5142,San Sebastian,Guggenheim Müzesi Gezisi,HAS_ACTIVITY
5143,San Sebastian,Hotel Maria Cristina,HAS_HOTEL
5144,San Sebastian,Restaurante Ilura,HAS_RESTAURANT
5145,San Sebastian,Saint Jean De Luz Gezisi,HAS_ACTIVITY
5146,San Sebastian,San Sebastian Şehir Gezisi,HAS_ACTIVITY
5147,San Sebastián,Biarritz Grande Plage,HAS_ACTIVITY
5148,San Sebastián,Biarritz Şehir Turu,HAS_ACTIVITY
5149,San Sebastián,Bilbao Şehir Turu,HAS_ACTIVITY
5150,San Sebastián,Casino Municipal - Biarritz,HAS_ACTIVITY
5151,San Sebastián,Chapelle Impériale - Biarritz,HAS_ACTIVITY
5152,San Sebastián,Cristóbal Balenciaga Museoa - Getaria,HAS_ACTIVITY
5153,San Sebastián,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz,HAS_ACTIVITY
5154,San Sebastián,Elkano Restoran - Getaria,HAS_RESTAURANT
5155,San Sebastián,Gaztetape Plajı - Getaria,HAS_ACTIVITY
5156,San Sebastián,Getaria Balıkçı Köyü,HAS_ACTIVITY
5157,San Sebastián,Guggenheim Müzesi - Bilbao,HAS_ACTIVITY
5158,San Sebastián,Guggenheim Müzesi Restoranı - Bilbao,HAS_RESTAURANT
5159,San Sebastián,Hondarribia Eski Şehir ve Surlar,HAS_ACTIVITY
5160,San Sebastián,Hotel Du Palais Biarritz,HAS_HOTEL
5161,San Sebastián,Hotel Du Palais Biarritz - Le Sunset,HAS_RESTAURANT
5162,San Sebastián,Hotel Villa Favorita,HAS_HOTEL
5163,San Sebastián,Hotel Zenit Convento San Martín,HAS_HOTEL
5164,San Sebastián,Hotel de Londres y de Inglaterra,HAS_HOTEL
5165,San Sebastián,Igueldo Tepesi - San Sebastián,HAS_ACTIVITY
5166,San Sebastián,Kursaal Oditoryumu - San Sebastián,HAS_ACTIVITY
5167,San Sebastián,La Bretxa Food Market - San Sebastián,HAS_ACTIVITY
5168,San Sebastián,La Concha Plajı,HAS_ACTIVITY
5169,San Sebastián,La Concha Plajı - San Sebastián,HAS_ACTIVITY
5170,San Sebastián,Malkorbe Plajı - Getaria,HAS_ACTIVITY
5171,San Sebastián,Miramar Sarayı - San Sebastián,HAS_ACTIVITY
5172,San Sebastián,Monte Igueldo - San Sebastián,HAS_ACTIVITY
5173,San Sebastián,Monte Urgull - San Sebastián,HAS_ACTIVITY
5174,San Sebastián,Musée Asiatica - Biarritz,HAS_ACTIVITY
5175,San Sebastián,Parte Vieja - San Sebastián,HAS_ACTIVITY
5176,San Sebastián,Place Louis XIV - Saint-Jean-de-Luz,HAS_ACTIVITY
5177,San Sebastián,Quai de l’Infante - Saint-Jean-de-Luz,HAS_ACTIVITY
5178,San Sebastián,Rue Gambetta - Saint-Jean-de-Luz,HAS_ACTIVITY
5179,San Sebastián,Rue Mazarin - Saint-Jean-de-Luz,HAS_ACTIVITY
5180,San Sebastián,Saint-Jean-de-Luz Plajları,HAS_ACTIVITY
5181,San Sebastián,San Sebastián Şehir Gezisi,HAS_ACTIVITY
5182,San Sebastián,San Telmo Müzesi - San Sebastián,HAS_ACTIVITY
5183,San Sebastián,Sanat Galerileri - Saint-Jean-de-Luz,HAS_ACTIVITY
5184,San Sebastián,Victoria Eugenia Tiyatrosu - San Sebastián,HAS_ACTIVITY
5185,San Sebastián,Zurriola Plajı,HAS_ACTIVITY
5186,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Balenciaga,HAS_HIGHLIGHT
5187,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Biarritz,HAS_CITY
5188,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Biarritz,HAS_HIGHLIGHT
5189,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Bilbao,HAS_CITY
5190,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Bilbao,HAS_HIGHLIGHT
5191,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Fransa,HAS_COUNTRY
5192,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Fransa,HAS_HIGHLIGHT
5193,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Getaria,HAS_CITY
5194,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Getaria,HAS_HIGHLIGHT
5195,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Guggenheim,HAS_HIGHLIGHT
5196,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),Saint-Jean-de-Luz,HAS_CITY
5197,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),San Sebastián,HAS_CITY
5198,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),San Sebastián,HAS_HIGHLIGHT
5199,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),İspanya,HAS_COUNTRY
5200,San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),İspanya,HAS_HIGHLIGHT
5201,Santa Clara,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",HAS_ACTIVITY
5202,Santa Clara,Hamel Sokağı ziyareti,HAS_ACTIVITY
5203,Santa Clara,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",HAS_ACTIVITY
5204,Santa Clara,Hemingway’in La Finca evi ziyareti,HAS_ACTIVITY
5205,Santa Clara,Jose Fuster’in sanat mahallesi ziyareti,HAS_ACTIVITY
5206,Santa Clara,Küba sokaklarında klasik Amerikan arabalarıyla gezi,HAS_ACTIVITY
5207,Santa Clara,La Canchanchara,HAS_RESTAURANT
5208,Santa Clara,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,HAS_ACTIVITY
5209,Santa Clara,Trinidad gezisi ve La Canchanchara Bar ziyareti,HAS_ACTIVITY
5210,Santa Clara,Vinales tütün tarlaları ve çiftlik ziyareti,HAS_ACTIVITY
5211,Santiago,Amanhã (Yarının Müzesi),HAS_ACTIVITY
5212,Santiago,Belediye Binası,HAS_ACTIVITY
5213,Santiago,Buenos Aires Modern Sanat Müzesi,HAS_ACTIVITY
5214,Santiago,Cape Horn,HAS_ACTIVITY
5215,Santiago,Casa Rosada,HAS_ACTIVITY
5216,Santiago,Fervor Restaurant,HAS_RESTAURANT
5217,Santiago,Iguazú Milli Parkı,HAS_ACTIVITY
5218,Santiago,Iguazú Şelaleleri,HAS_ACTIVITY
5219,Santiago,La Boca,HAS_ACTIVITY
5220,Santiago,La Cabrera Restaurant,HAS_RESTAURANT
5221,Santiago,Macuco Safarisi,HAS_ACTIVITY
5222,Santiago,Magdalena Adası,HAS_ACTIVITY
5223,Santiago,Merkez Postane,HAS_ACTIVITY
5224,Santiago,Palermo Soho,HAS_ACTIVITY
5225,Santiago,Plaza Dorrego,HAS_ACTIVITY
5226,Santiago,Plaza de Armas,HAS_ACTIVITY
5227,Santiago,Plaza de Mayo,HAS_ACTIVITY
5228,Santiago,Recoleta Mezarlığı,HAS_ACTIVITY
5229,Santiago,Recoleta Semti,HAS_ACTIVITY
5230,Santiago,Rojo Tango Gösterisi,HAS_ACTIVITY
5231,Santiago,San Telmo,HAS_ACTIVITY
5232,Santiago,Santiago Katedrali,HAS_ACTIVITY
5233,Santiago,Satyricon Restaurant,HAS_RESTAURANT
5234,Santiago,Ulusal Tarih Müzesi,HAS_ACTIVITY
5235,Santiago,Vista Chinesa,HAS_ACTIVITY
5236,Savoca,Arethusa Çeşmesi,HAS_ACTIVITY
5237,Savoca,Bar Vitelli,HAS_ACTIVITY
5238,Savoca,Cattedrale di San Giovanni Battista,HAS_ACTIVITY
5239,Savoca,Chiesa Anime Sante del Purgatorio,HAS_ACTIVITY
5240,Savoca,Chiesa di Santa Maria delle Scale,HAS_ACTIVITY
5241,Savoca,Corso Umberto,HAS_ACTIVITY
5242,Savoca,Doba Restaurant and Terrace,HAS_RESTAURANT
5243,Savoca,Duomo di San Giorgio,HAS_ACTIVITY
5244,Savoca,Etna Yanardağı,HAS_ACTIVITY
5245,Savoca,Etna Yanardağı gezisi,HAS_ACTIVITY
5246,Savoca,Forza d’Agrò Ortaçağ Köyü,HAS_ACTIVITY
5247,Savoca,Giardini Iblei,HAS_ACTIVITY
5248,Savoca,Godfather Film Kilisesi - Savoca,HAS_ACTIVITY
5249,Savoca,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace,HAS_HOTEL
5250,Savoca,Hotel Metropole Taormina,HAS_HOTEL
5251,Savoca,Mdina şehir turu,HAS_ACTIVITY
5252,Savoca,Modica ve Ragusa turları,HAS_ACTIVITY
5253,Savoca,Ortigia Adası,HAS_ACTIVITY
5254,Savoca,Ortigia Meydanı,HAS_ACTIVITY
5255,Savoca,Osteria Rosso Divino,HAS_RESTAURANT
5256,Savoca,Osteria Rosso Divino (Taormina),HAS_RESTAURANT
5257,Savoca,Palazzo della Cancelleria,HAS_ACTIVITY
5258,Savoca,Piazza IX Aprile,HAS_ACTIVITY
5259,Savoca,Piazza del Municipio - Forza d’Agrò,HAS_ACTIVITY
5260,Savoca,Porta Catania,HAS_ACTIVITY
5261,Savoca,Porta Messina,HAS_ACTIVITY
5262,Savoca,Ragusa Ibla,HAS_ACTIVITY
5263,Savoca,Regina Lucia Ristorante (Siracusa),HAS_RESTAURANT
5264,Savoca,Santa Maria dello Spasimo Kilisesi,HAS_ACTIVITY
5265,Savoca,Savoca köyü gezisi,HAS_ACTIVITY
5266,Savoca,"Senglea, Vittoriosa ve Cospicua üçlü gezisi",HAS_ACTIVITY
5267,Savoca,Siracusa ve Noto ziyaretleri,HAS_ACTIVITY
5268,Savoca,Syracuse Katedrali,HAS_ACTIVITY
5269,Savoca,Taormina şehir turu,HAS_ACTIVITY
5270,Savoca,Teatro Greco,HAS_ACTIVITY
5271,Savoca,Valletta şehir turu,HAS_ACTIVITY
5272,Savoca,Villa Comunale Bahçeleri,HAS_ACTIVITY
5273,Savoca,İstanbul – Katanya uçuşu TK 1395,HAS_ACTIVITY
5274,Senglea,Etna Yanardağı gezisi,HAS_ACTIVITY
5275,Senglea,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace,HAS_HOTEL
5276,Senglea,Mdina şehir turu,HAS_ACTIVITY
5277,Senglea,Modica ve Ragusa turları,HAS_ACTIVITY
5278,Senglea,Osteria Rosso Divino (Taormina),HAS_RESTAURANT
5279,Senglea,Regina Lucia Ristorante (Siracusa),HAS_RESTAURANT
5280,Senglea,Savoca köyü gezisi,HAS_ACTIVITY
5281,Senglea,"Senglea, Vittoriosa ve Cospicua üçlü gezisi",HAS_ACTIVITY
5282,Senglea,Siracusa ve Noto ziyaretleri,HAS_ACTIVITY
5283,Senglea,Taormina şehir turu,HAS_ACTIVITY
5284,Senglea,Valletta şehir turu,HAS_ACTIVITY
5285,Senglea,İstanbul – Katanya uçuşu TK 1395,HAS_ACTIVITY
5286,Serengeti,Babylonstoren Hotel,HAS_HOTEL
5287,Serengeti,Boulders Beach Penguen Kolonisi,HAS_ACTIVITY
5288,Serengeti,Camps Bay ve Clifton Beach,HAS_ACTIVITY
5289,Serengeti,Cape Town Graffiti Street Art Turu,HAS_ACTIVITY
5290,Serengeti,Cape Town Şehir Gezisi,HAS_ACTIVITY
5291,Serengeti,David Livingstone Müzesi,HAS_ACTIVITY
5292,Serengeti,Franschhoek Motor Müzesi,HAS_ACTIVITY
5293,Serengeti,Franschhoek Şarap Bağları ve Galeriler,HAS_ACTIVITY
5294,Serengeti,Güney Afrika Ulusal Müzesi (İziko),HAS_ACTIVITY
5295,Serengeti,Güney Afrika'nın İlk Parfüm Müzesi,HAS_ACTIVITY
5296,Serengeti,Huguenot Anıt Müzesi,HAS_ACTIVITY
5297,Serengeti,Kirstenbosch Ulusal Botanik Bahçesi,HAS_ACTIVITY
5298,Serengeti,Marataba Safari Lodge,HAS_HOTEL
5299,Serengeti,Masa Dağı,HAS_ACTIVITY
5300,Serengeti,Mukuni Village Gezisi,HAS_ACTIVITY
5301,Serengeti,Planetarium,HAS_ACTIVITY
5302,Serengeti,Royal Livingstone Victoria Falls Zambia Hotel by Anantara,HAS_HOTEL
5303,Serengeti,Sabah ve Akşam Safarileri,HAS_ACTIVITY
5304,Serengeti,Serengeti Ulusal Parkı Safari,HAS_ACTIVITY
5305,Serengeti,Singita Lodge,HAS_HOTEL
5306,Serengeti,Singita Sasakawa Lodge,HAS_HOTEL
5307,Serengeti,Sunset Safari Cruise,HAS_ACTIVITY
5308,Serengeti,The Lookout Cafe,HAS_RESTAURANT
5309,Serengeti,Two Oceans Aquarium,HAS_ACTIVITY
5310,Serengeti,Zeitz Museum of Contemporary Art Africa,HAS_ACTIVITY
5311,Serengeti,Öğle Safarisi,HAS_ACTIVITY
5312,Sevilla,Alcazaba,HAS_ACTIVITY
5313,Sevilla,Alcazar Kalesi - Córdoba,HAS_ACTIVITY
5314,Sevilla,Alcázar - Sevilla,HAS_ACTIVITY
5315,Sevilla,Altın Kule (Torre del Oro),HAS_ACTIVITY
5316,Sevilla,Capilla Real,HAS_ACTIVITY
5317,Sevilla,Carmen de los Mártires Bahçesi,HAS_ACTIVITY
5318,Sevilla,Casa del Rey Moro,HAS_ACTIVITY
5319,Sevilla,Comendadoras de Santiago,HAS_ACTIVITY
5320,Sevilla,Cordoba turu,HAS_ACTIVITY
5321,Sevilla,Dominicans of Santo Domingo,HAS_ACTIVITY
5322,Sevilla,El Alamillo Köprüsü,HAS_ACTIVITY
5323,Sevilla,El Tajo Kanyonu,HAS_ACTIVITY
5324,Sevilla,Elhamra Sarayı,HAS_ACTIVITY
5325,Sevilla,Elhamra Sarayı gezisi,HAS_ACTIVITY
5326,Sevilla,Fundación Rodriguez-Acosta Sanat Müzesi,HAS_ACTIVITY
5327,Sevilla,Generalife Bahçeleri,HAS_ACTIVITY
5328,Sevilla,Giralda Kulesi,HAS_ACTIVITY
5329,Sevilla,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)",HAS_ACTIVITY
5330,Sevilla,Las Granadas Kapısı,HAS_ACTIVITY
5331,Sevilla,Maria Luisa Parkı,HAS_ACTIVITY
5332,Sevilla,Mezquita Camii - Córdoba,HAS_ACTIVITY
5333,Sevilla,Musevi Mahallesi - Córdoba,HAS_ACTIVITY
5334,Sevilla,Nasrid Sarayı,HAS_ACTIVITY
5335,Sevilla,Partal,HAS_ACTIVITY
5336,Sevilla,Plaza Corredera - Córdoba,HAS_ACTIVITY
5337,Sevilla,Plaza de Toros - Ronda,HAS_ACTIVITY
5338,Sevilla,Puente Nuevo - Ronda,HAS_ACTIVITY
5339,Sevilla,Realejo Mahallesi,HAS_ACTIVITY
5340,Sevilla,Ronda Tarihi Sokakları,HAS_ACTIVITY
5341,Sevilla,Ronda gezisi,HAS_ACTIVITY
5342,Sevilla,Sevilla Katedrali,HAS_ACTIVITY
5343,Sevilla,Sevilla şehir turu,HAS_ACTIVITY
5344,Sicilya & Malta Gezisi,Ada içi özel araç transferleri,HAS_TRANSPORT
5345,Sicilya & Malta Gezisi,Cospicua,HAS_CITY
5346,Sicilya & Malta Gezisi,Etna,HAS_CITY
5347,Sicilya & Malta Gezisi,Etna,HAS_HIGHLIGHT
5348,Sicilya & Malta Gezisi,Gastronomi,HAS_HIGHLIGHT
5349,Sicilya & Malta Gezisi,Katanya,HAS_CITY
5350,Sicilya & Malta Gezisi,Katanya – Taormina transferi,HAS_TRANSPORT
5351,Sicilya & Malta Gezisi,Malta,HAS_COUNTRY
5352,Sicilya & Malta Gezisi,Malta,HAS_HIGHLIGHT
5353,Sicilya & Malta Gezisi,Mdina,HAS_CITY
5354,Sicilya & Malta Gezisi,Modica,HAS_CITY
5355,Sicilya & Malta Gezisi,Noto,HAS_CITY
5356,Sicilya & Malta Gezisi,Ragusa,HAS_CITY
5357,Sicilya & Malta Gezisi,Savoca,HAS_CITY
5358,Sicilya & Malta Gezisi,Senglea,HAS_CITY
5359,Sicilya & Malta Gezisi,Sicilya,HAS_HIGHLIGHT
5360,Sicilya & Malta Gezisi,Siracusa,HAS_CITY
5361,Sicilya & Malta Gezisi,Taormina,HAS_CITY
5362,Sicilya & Malta Gezisi,Taormina,HAS_HIGHLIGHT
5363,Sicilya & Malta Gezisi,Valletta,HAS_CITY
5364,Sicilya & Malta Gezisi,Valletta,HAS_HIGHLIGHT
5365,Sicilya & Malta Gezisi,Vittoriosa,HAS_CITY
5366,Sicilya & Malta Gezisi,İstanbul – Katanya uçuşu TK 1395,HAS_TRANSPORT
5367,Sicilya & Malta Gezisi,İtalya,HAS_COUNTRY
5368,Sicilya Gezisi,Barok Mimari,HAS_HIGHLIGHT
5369,Sicilya Gezisi,Etna,HAS_HIGHLIGHT
5370,Sicilya Gezisi,Forza d’Agrò,HAS_CITY
5371,Sicilya Gezisi,Katanya,HAS_CITY
5372,Sicilya Gezisi,Ortigia,HAS_HIGHLIGHT
5373,Sicilya Gezisi,Palermo,HAS_CITY
5374,Sicilya Gezisi,Palermo,HAS_HIGHLIGHT
5375,Sicilya Gezisi,Ragusa,HAS_CITY
5376,Sicilya Gezisi,Ragusa,HAS_HIGHLIGHT
5377,Sicilya Gezisi,Savoca,HAS_CITY
5378,Sicilya Gezisi,Sicilya,HAS_HIGHLIGHT
5379,Sicilya Gezisi,Syracuse,HAS_CITY
5380,Sicilya Gezisi,Taormina,HAS_CITY
5381,Sicilya Gezisi,Taormina,HAS_HIGHLIGHT
5382,Sicilya Gezisi,Türk Hava Yolları TK1393,HAS_TRANSPORT
5383,Sicilya Gezisi,İtalya,HAS_COUNTRY
5384,Sicilya Gezisi,İtalya,HAS_HIGHLIGHT
5385,Siem Reap,Banteay Srei ve Banteay Samre tapınakları ziyareti,HAS_ACTIVITY
5386,Siem Reap,Belmond La Résidence d’Angkor,HAS_HOTEL
5387,Siem Reap,Ben Thanh Market ziyareti,HAS_ACTIVITY
5388,Siem Reap,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,HAS_ACTIVITY
5389,Siem Reap,Cu Chi Tünelleri gezisi,HAS_ACTIVITY
5390,Siem Reap,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması,HAS_ACTIVITY
5391,Siem Reap,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı",HAS_ACTIVITY
5392,Siem Reap,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı,HAS_RESTAURANT
5393,Siem Reap,Halong Bay tekne turu,HAS_ACTIVITY
5394,Siem Reap,Hanoi şehir turu,HAS_ACTIVITY
5395,Siem Reap,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı",HAS_ACTIVITY
5396,Siem Reap,Hanoi’de pedallı taksi (rikşov) gezisi,HAS_ACTIVITY
5397,Siem Reap,Ho Chi Minh City şehir turu,HAS_ACTIVITY
5398,Siem Reap,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",HAS_ACTIVITY
5399,Siem Reap,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",HAS_ACTIVITY
5400,Siem Reap,Hoi An yürüyüş turu,HAS_ACTIVITY
5401,Siem Reap,Hotel des Arts Saigon,HAS_HOTEL
5402,Siem Reap,Intercontinental Danang,HAS_HOTEL
5403,Siem Reap,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",HAS_ACTIVITY
5404,Siem Reap,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti",HAS_ACTIVITY
5405,Siem Reap,Mekong Deltası – nehir kenarında restoran,HAS_RESTAURANT
5406,Siem Reap,Ngoc Son Pagoda ziyareti,HAS_ACTIVITY
5407,Siem Reap,"Otel (Ho Chi Minh, ismi belirtilmemiş)",HAS_HOTEL
5408,Siem Reap,"Otel (Siem Reap, ismi belirtilmemiş)",HAS_HOTEL
5409,Siem Reap,Paradise Luxury Halong,HAS_HOTEL
5410,Siem Reap,Park Hyatt Saigon,HAS_HOTEL
5411,Siem Reap,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı",HAS_ACTIVITY
5412,Siem Reap,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",HAS_ACTIVITY
5413,Siem Reap,Raffles Hotel Le Royal,HAS_HOTEL
5414,Siem Reap,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası",HAS_ACTIVITY
5415,Siem Reap,Siem Reap Angkor Wat ziyareti,HAS_ACTIVITY
5416,Siem Reap,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",HAS_ACTIVITY
5417,Siem Reap,Sofitel Legend Metropole (Hanoi),HAS_HOTEL
5418,Siem Reap,Sofitel Legend Metropole Hanoi,HAS_HOTEL
5419,Siem Reap,Ta Prohm Tapınağı ziyareti,HAS_ACTIVITY
5420,Siem Reap,Temple of Literature ziyareti,HAS_ACTIVITY
5421,Siem Reap,Tonle Sap Gölü yüzen köy ziyareti,HAS_ACTIVITY
5422,Siem Reap,Vespa ile gece turu ve Banh Xeo tadımı,HAS_ACTIVITY
5423,Siem Reap,Violet Cruise (Ha Long Körfezi),HAS_HOTEL
5424,Siem Reap,War Remnants Museum ziyareti,HAS_ACTIVITY
5425,Siem Reap,Water Puppet gösterisi,HAS_ACTIVITY
5426,Siem Reap,Yerel aile evi – çay ve taze meyve ikramı,HAS_RESTAURANT
5427,Siem Reap,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)",HAS_RESTAURANT
5428,Siena,Antico Ristorante Paoli 1827,HAS_RESTAURANT
5429,Siena,Antinori nel Chianti Classico Şaraphanesi,HAS_ACTIVITY
5430,Siena,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",HAS_ACTIVITY
5431,Siena,Buca Lapi,HAS_RESTAURANT
5432,Siena,Buca Mario,HAS_RESTAURANT
5433,Siena,Cortona Tarihi Sokaklar,HAS_ACTIVITY
5434,Siena,Hotel Cerretani Firenze – Mgallery,HAS_HOTEL
5435,Siena,Montepulciano şarap bağları ve kasaba gezisi,HAS_ACTIVITY
5436,Siena,Orvieto Katedrali,HAS_ACTIVITY
5437,Siena,Orvieto Yer Altı Tünelleri,HAS_ACTIVITY
5438,Siena,Osteria delle Tre Panche,HAS_RESTAURANT
5439,Siena,Palazzo Vecchio,HAS_ACTIVITY
5440,Siena,Piazza della Signoria,HAS_ACTIVITY
5441,Siena,Ristorante Storico Sabatini,HAS_RESTAURANT
5442,Siena,San Gimignano UNESCO Dünya Mirası,HAS_ACTIVITY
5443,Siena,San Gimignano kasabası gezisi,HAS_ACTIVITY
5444,Siena,Santa Maria del Fiore Katedrali,HAS_ACTIVITY
5445,Siena,Siena Şehir Merkezi,HAS_ACTIVITY
5446,Siena,Siena şehir turu,HAS_ACTIVITY
5447,Siena,The Mall Firenze outlet gezisi,HAS_ACTIVITY
5448,Siena,Uffizi Galerisi,HAS_ACTIVITY
5449,Siena,Vaftizhane (Battistero di San Giovanni),HAS_ACTIVITY
5450,Singapore,Auckland Şehir Gezisi,HAS_ACTIVITY
5451,Singapore,Blue Mountains Gezisi,HAS_ACTIVITY
5452,Singapore,Flinders Chase National Park,HAS_ACTIVITY
5453,Singapore,Intercontinental Hotel Wellington,HAS_HOTEL
